Age;Sexe;Nationalite;Quartier
0;F;L;LIMPERTSBERG
0;F;L;LIMPERTSBERG
0;F;L;MERL
0;M;L;CLAUSEN
0;M;L;CLAUSEN
0;M;L;BONNEVOIE-SUD
0;F;L;BONNEVOIE-SUD
0;F;L;BONNEVOIE-SUD
0;F;L;LIMPERTSBERG
0;F;L;GASPERICH
0;F;L;EICH
0;M;L;LIMPERTSBERG
0;M;L;CENTS
0;M;L;BELAIR
0;M;L;VILLE-HAUTE
0;F;L;PFAFFENTHAL
0;F;L;CENTS
0;F;L;ROLLINGERGRUND/BELAIR-NORD
0;F;L;GARE
0;M;L;BELAIR
0;F;L;BONNEVOIE-SUD
0;M;L;PFAFFENTHAL
0;F;L;BELAIR
0;M;L;CENTS
0;F;L;CENTS
0;F;L;DOMMELDANGE
0;F;L;GRUND
0;F;L;GARE
0;F;L;DOMMELDANGE
0;M;L;MUEHLENBACH
0;F;L;CENTS
0;F;L;LIMPERTSBERG
0;M;L;CESSANGE
0;F;L;HOLLERICH
0;F;L;LIMPERTSBERG
0;M;L;BELAIR
0;F;L;LIMPERTSBERG
0;M;L;BONNEVOIE-SUD
0;F;L;WEIMERSKIRCH
0;F;L;GARE
0;M;L;ROLLINGERGRUND/BELAIR-NORD
0;F;L;BONNEVOIE-SUD
0;F;L;CESSANGE
0;M;L;LIMPERTSBERG
0;M;L;GASPERICH
0;M;L;LIMPERTSBERG
0;M;L;CENTS
0;M;L;BEGGEN
0;F;L;HOLLERICH
0;M;L;HOLLERICH
0;F;L;WEIMERSKIRCH
0;F;L;GASPERICH
0;M;L;MUEHLENBACH
0;F;L;BELAIR
0;M;L;HAMM
0;F;L;GARE
0;F;L;BONNEVOIE-SUD
0;M;L;CENTS
0;M;L;CESSANGE
0;M;L;BELAIR
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;F;L;LIMPERTSBERG
0;M;L;BELAIR
0;M;L;VILLE-HAUTE
0;M;L;MERL
0;M;L;BEGGEN
0;F;L;BONNEVOIE-SUD
0;F;L;BEGGEN
0;M;L;GARE
0;M;L;BONNEVOIE-SUD
0;M;L;HOLLERICH
0;F;L;BONNEVOIE-SUD
0;F;L;KIRCHBERG
0;M;L;BONNEVOIE-NORD/VERLORENKOST
0;F;L;GASPERICH
0;F;L;MUEHLENBACH
0;F;L;MERL
0;F;L;BEGGEN
0;F;L;LIMPERTSBERG
0;M;L;BELAIR
0;M;L;GARE
0;M;L;HOLLERICH
0;M;L;KIRCHBERG
0;F;L;CENTS
0;M;L;KIRCHBERG
0;M;L;CENTS
0;F;L;BELAIR
0;M;L;HOLLERICH
0;F;L;HOLLERICH
0;M;L;GARE
0;F;L;BELAIR
0;F;L;LIMPERTSBERG
0;M;L;CESSANGE
0;F;L;CENTS
0;M;L;LIMPERTSBERG
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;M;L;BONNEVOIE-SUD
0;M;L;BELAIR
0;F;L;MERL
0;M;L;GARE
0;F;L;ROLLINGERGRUND/BELAIR-NORD
0;F;L;GARE
0;F;L;DOMMELDANGE
0;M;L;GASPERICH
0;M;L;BONNEVOIE-SUD
0;F;L;ROLLINGERGRUND/BELAIR-NORD
0;F;L;WEIMERSKIRCH
0;M;L;LIMPERTSBERG
0;F;L;HOLLERICH
0;F;L;MERL
0;F;L;WEIMERSKIRCH
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;M;L;KIRCHBERG
0;F;L;GARE
0;F;L;ROLLINGERGRUND/BELAIR-NORD
0;F;L;GASPERICH
0;F;L;GARE
0;M;L;BELAIR
0;F;L;KIRCHBERG
0;F;L;CENTS
0;M;L;BONNEVOIE-SUD
0;F;L;BELAIR
0;F;L;BELAIR
0;M;L;BONNEVOIE-SUD
0;M;L;NEUDORF/WEIMERSHOF
0;M;L;VILLE-HAUTE
0;F;L;CENTS
0;F;L;BONNEVOIE-SUD
0;M;L;HAMM
0;M;L;EICH
0;M;L;CENTS
0;F;L;HAMM
0;M;L;BONNEVOIE-SUD
0;F;L;CENTS
0;M;L;EICH
0;M;L;CENTS
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;M;L;GARE
0;M;L;GARE
0;M;L;CENTS
0;M;L;BONNEVOIE-NORD/VERLORENKOST
0;M;L;BONNEVOIE-SUD
0;M;L;CENTS
0;F;L;BELAIR
0;F;L;BONNEVOIE-SUD
0;F;L;LIMPERTSBERG
0;F;L;BELAIR
0;M;L;GASPERICH
0;M;L;BELAIR
